"UserID","age","gender","school_year","education_type4","smoking_frequency","vaping_frequency","cannabis_days","online_gambling","drunk_lifetime","ever_used_laughing_gas","ever_used_other_drugs","breakfast_days","energy_drink_days","fruit_days","vegetable_days","water_days","sports_club","sports_leisure","gaming_frequency","friends_alcohol","friends_smoking","friends_cannabis","school_safety","school_theft","school_cannabis","school_drug_dealing","feels_happy","future_confidence_categories","handles_stress_well","has_mental_health_issues","often_lonely","recovers_quickly","tiktok_use","youtube_use","instagram_account1","instagram_account2","instagram_account3","tiktok_account1","tiktok_account2","tiktok_account3","youtube_account1","youtube_account2","youtube_account3","inf_category_content_creator___influencer","inf_category_brand___media_channel","inf_category_music_artist","inf_category_athlete___influencer","inf_theme_lifestyle___personal","inf_theme_comedy___entertainment","inf_theme_sports___football","inf_theme_fashion___beauty","inf_theme_music___performance","inf_theme_gaming","inf_theme_news___commentary","inf_theme_entertainment___stunts","inf_theme_fitness___health","inf_theme_business","inf_scope_other","inf_scope_netherlands","inf_scope_rotterdam_region"
1705253,"13 years old",2,2,"Vmbo-bk","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","At least Once a Week","5 days per week","5 days per week","Every day","2 or 3 days per week","2 or 3 days per week","4 or 5 days per week","None","Some","None","Agree","Sometimes","Almost never","Almost never","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,3,NA,NA,NA,"misterf=",NA,NA,"chatmo","kingalmiytyyyy","isea",50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0
1705413,"17 years old or older",2,4,"Vmbo-gt","Never Smoked","Never Vaped","Never Used Cannabis","Yes but not for money","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","6 days per week","6 days per week","Every day","(Almost) never","Less than 1 day per week","2 or 3 days per week","None","None","None",NA,"I don't know",NA,"I don't know","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",0,3,NA,NA,NA,NA,NA,NA,"Mrbeast","Dantdm","Dani",100,0,0,0,16.6666666666667,0,0,0,0,33.3333333333333,0,50,0,0,66.6666666666667,0,0
1705694,"15 years old",2,4,"Vmbo-bk","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","4 days per week","4 days per week","Every day","2 or 3 days per week","(Almost) never","4 or 5 days per week","None","None","None","Strongly agree","Never","Often","Never","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",3,3,"rapneuiws","kleren weet niet hoe het heet","rapdingen","rapneuiws","call of duty",NA,"yarasky","gio",NA,28.5714285714286,14.2857142857143,0,0,14.2857142857143,7.14285714285714,0,0,0,21.4285714285714,0,0,0,0,14.2857142857143,14.2857142857143,14.2857142857143
1705719,"14 years old",2,4,"Vmbo-gt","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","Every day","Every day","Every day","Less than 1 day per week","(Almost) never","2 or 3 days per week","Some","None","Some","Agree","I don't know","I don't know","I don't know","No, feels (very) unhappy or neutral (score 1, 2, or 3)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",3,3,"xiaxue667 ze volgt mij natuurlijk",NA,NA,"xiaxue667 ze volgt me helaas niet",NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705906,"16 years old",2,4,"Vmbo-bk","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","At least Once a Week","4 days per week","5 days per week","Every day","2 or 3 days per week","1 day per week","(Almost) never","None","None","None","Strongly agree","I don't know","I don't know","I don't know","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",2,2,"cestmocro","rapnieuws",NA,NA,NA,NA,NA,NA,NA,0,100,0,0,0,0,25,0,25,0,50,0,0,0,0,100,0
1706186,"15 years old",2,4,"Vmbo-bk","Never Smoked","Vaped","Never Used Cannabis","Yes but not for money","Never Drunk","Never Used Laughing Gas","No","Not Every Day","At least Once a Week","1 day per week","(Almost) never","Every day","4 to 6 days per week","4 to 6 days per week","2 or 3 days per week","Most","Some","Some","Strongly disagree","Often","Sometimes","Sometimes","No, feels (very) unhappy or neutral (score 1, 2, or 3)","Little to no trust in their own future (score 5 or lower)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",3,2,"kai cenat","duke dennis"," bfl clyde","amparchive","bfl clyde","sam sulek","coryxkenshin","afc ajax","shotzzy",33.3333333333333,11.1111111111111,0,0,5.55555555555556,5.55555555555556,11.1111111111111,0,0,16.6666666666667,0,0,5.55555555555556,0,33.3333333333333,11.1111111111111,0
1706295,"14 years old",2,2,"Vmbo-bk","Unknown","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","At least Once a Week","Every day","6 days per week","Every day","(Almost) never","1 day per week","2 or 3 days per week","None","None","None","Agree","Never","Never","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,1,NA,NA,NA,"besiktasjk","Champions league","tuna tavus",NA,NA,NA,0,33.3333333333333,0,0,0,0,33.3333333333333,0,0,0,0,0,0,0,33.3333333333333,0,0
1706392,"14 years old",2,2,NA,"Never Smoked","Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","(Almost) never","4 days per week","Every day","(Almost) never","(Almost) never","2 or 3 days per week","None","None","None","Agree","Almost never","Never","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",0,3,NA,NA,NA,NA,NA,NA,"donibobes",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706444,"14 years old",2,2,"Vmbo-bk","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","4 days per week","3 days per week","Not Every Day","Every day","Every day","(Almost) every day","None","None","None","Agree","I don't know","I don't know","I don't know","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,3,NA,NA,NA,"khaby lame","ghazy yt","abdullahi is my name btw","enzoknol","ivan","anass",50,0,0,0,8.33333333333333,25,0,0,0,16.6666666666667,0,0,0,0,16.6666666666667,16.6666666666667,16.6666666666667
1706585,"13 years old",2,2,"Vmbo-bk","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","Every day","Every day","Every day","Less than 1 day per week","1 day per week","4 or 5 days per week","None","None","None","Strongly agree","I don't know","I don't know","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",2,2,"isae","kingalmityy","433","isae","zachking","misterfast","isae","kingalmitty","don",22.2222222222222,11.1111111111111,0,0,5.55555555555556,16.6666666666667,5.55555555555556,0,0,0,5.55555555555556,0,0,0,0,33.3333333333333,0
1706717,"14 years old",2,2,"Vmbo-gt","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","(Almost) never","2 days per week","Every day","(Almost) never","(Almost) never","(Almost) every day","None","None","None","Agree","Almost never","Almost never","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","No / Neutral",0,3,NA,NA,NA,NA,NA,NA,"Kreekcraft","Dawko",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1707032,"14 years old",2,2,"Vmbo-bk","Never Smoked","Never Vaped","Never Used Cannabis","No","Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","2 days per week","6 days per week","Not Every Day","1 day per week","(Almost) never","(Almost) every day","Some","None","None","Agree","Sometimes","Never","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","No / Neutral",2,3,NA,NA,NA,"mr baest","mr baene","eystreem","eystreem","klaunpeers","afmau",16.6666666666667,0,0,0,0,0,0,0,0,0,0,16.6666666666667,0,0,16.6666666666667,0,0
1707245,"13 years old",2,2,NA,"Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","At least Once a Week","Every day","6 days per week","Not Every Day","Every day","2 or 3 days per week","(Almost) every day","None","None","None","Strongly agree","I don't know","I don't know","Almost never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","No / Neutral",3,3,"ronaldo","ronaldo","ronaldo","ronaldo","realmadrid","ronaldo",NA,NA,NA,0,16.6666666666667,0,16.6666666666667,8.33333333333333,0,25,0,0,0,0,0,0,0,33.3333333333333,0,0
1707378,"13 years old",2,2,"Vmbo-gt","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","2 days per week","2 days per week","Not Every Day","4 to 6 days per week","2 or 3 days per week","2 or 3 days per week","None","None","None","Strongly agree","I don't know","Sometimes","I don't know","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",2,3,"cristiano","jaden slory","andwele slory",NA,NA,NA,NA,NA,NA,0,0,0,33.3333333333333,16.6666666666667,0,16.6666666666667,0,0,0,0,0,0,0,33.3333333333333,0,0
1707402,"13 years old",2,2,"Vwo","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","(Almost) never","4 days per week","Not Every Day","Every day","Every day","(Almost) never","None",NA,"None","Strongly agree","Never","Never","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,2,"Cristiano Ronaldo","433","Jtekkz","433","RaisingZion","cestmocro","Betasquad","Divaio","Ishowspeed",33.3333333333333,22.2222222222222,0,0,0,25.9259259259259,14.8148148148148,0,0,3.7037037037037,11.1111111111111,0,0,0,22.2222222222222,22.2222222222222,11.1111111111111
1708123,"14 years old",2,2,"Vmbo-bk","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","4 days per week","3 days per week","Not Every Day","2 or 3 days per week","2 or 3 days per week","4 or 5 days per week","None","None","None","Strongly agree","Sometimes","Often","Almost never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",3,2,NA,NA,NA,NA,NA,NA,"game bawz","bt1","`pyisic",0,0,33.3333333333333,0,0,0,0,0,33.3333333333333,0,0,0,0,0,33.3333333333333,0,0
1708396,"13 years old",2,2,"Vmbo-gt","Smoked","Vaped","Used Cannabis","No","Never Drunk","Never Used Laughing Gas","Yes","Every Day","(Almost) never","(Almost) never","3 days per week","Every day","1 day per week","(Almost) never","(Almost) every day","None","None","None","Strongly disagree","Often","Never","Never","Yes (score 4 or 5)","Little to no trust in their own future (score 5 or lower)","No, finds it difficult / neutral","Yes","(Almost) never / Sometimes","No / Neutral",3,3,NA,NA,NA,NA,NA,NA,"dutchtuber","craftee","technoblade",33.3333333333333,0,0,0,0,0,0,0,0,33.3333333333333,0,0,0,0,0,33.3333333333333,0
1708439,"13 years old",2,2,"Vmbo-bk","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","Every day","5 days per week","Every day","4 to 6 days per week","4 to 6 days per week","2 or 3 days per week","None","None","None","Agree","Never","Never","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,3,"Cristano Ronaldo","Fabrizio Romano","Cestmocro","khaby lame","Djes","Zemie","Zemie","Touzani","Isae",44.4444444444444,11.1111111111111,0,11.1111111111111,3.7037037037037,25.9259259259259,22.2222222222222,0,0,3.7037037037037,11.1111111111111,0,0,0,22.2222222222222,33.3333333333333,11.1111111111111
1708477,"16 years old",2,4,"Vmbo-bk","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","5 days per week","Every day","Not Every Day","2 or 3 days per week","1 day per week","2 or 3 days per week","None","Some","None","Agree","Almost never","Never","Never","Yes (score 4 or 5)"," (Very) high trust in their own future (score 8 or higher)","Yes, does not find it difficult","No","(Almost) never / Sometimes","Yes",2,3,NA,NA,NA,NA,NA,NA,"Coryxkenshin","Don Townsend","F1",33.3333333333333,33.3333333333333,0,0,0,0,33.3333333333333,0,0,33.3333333333333,0,0,0,0,66.6666666666667,0,0
1700605,"14 years old",1,2,NA,"Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","(Almost) never","(Almost) never","Every day","Every day","2 or 3 days per week","1 day per week","2 or 3 days per week","None","None","None","Neither agree nor disagree",NA,"I don't know","I don't know","No, feels (very) unhappy or neutral (score 1, 2, or 3)","Moderate/fair trust in their own future (score 6 or 7)","Yes, does not find it difficult","No","(Almost) never / Sometimes","No / Neutral",2,0,"faye webster","beabdoobee","laufey","laufey","beabadoobee","miranda rae",NA,NA,NA,0,0,16.6666666666667,0,0,0,0,0,16.6666666666667,0,0,0,0,0,16.6666666666667,0,0
1701366,"13 years old",1,2,"Vmbo-gt","Unknown","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","Every day","Every day","Every day","1 day per week","2 or 3 days per week","2 or 3 days per week","None","None","None","Agree","Sometimes","Never","Never","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","Yes",3,3,NA,NA,NA,"zaargoedemans","katiefang","?",NA,NA,NA,100,0,0,0,33.3333333333333,0,0,33.3333333333333,0,33.3333333333333,0,0,0,0,66.6666666666667,33.3333333333333,0
1701439,"15 years old",1,4,"Vmbo-gt","Smoked","Vaped","Never Used Cannabis","No","Unknown","Never Used Laughing Gas","No","Every Day","At least Once a Week",NA,"4 days per week","Unknown","2 or 3 days per week","(Almost) never","(Almost) never","None","None","None","Strongly disagree","Sometimes","Almost never","I don't know","No, feels (very) unhappy or neutral (score 1, 2, or 3)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","Yes","(Almost) never / Sometimes","No / Neutral",3,2,"Jade Anne","Cestmocro","Rapnieuwstv",NA,NA,NA,"Kubzscouts","Enzoknol",NA,40,40,0,0,10,0,10,0,10,30,20,0,0,0,20,60,0
1701584,"13 years old",1,2,"Vmbo-bk","Never Smoked","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","At least Once a Week","3 days per week","4 days per week","Not Every Day","Less than 1 day per week","4 to 6 days per week","4 or 5 days per week","None","None","None","Neither agree nor disagree","Never",NA,"Never","No, feels (very) unhappy or neutral (score 1, 2, or 3)","Little to no trust in their own future (score 5 or lower)","No, finds it difficult / neutral","No","(Almost) never / Sometimes","No / Neutral",3,2,"chatmo","kleinejohn","chavante","gigi","chatmo","kleinejohn","mukbang","brugklas","chatmo",11.1111111111111,11.1111111111111,11.1111111111111,0,0,27.7777777777778,0,0,5.55555555555556,0,0,0,0,0,0,33.3333333333333,0
1701704,"14 years old",1,4,"Vwo","Never Smoked","Vaped","Never Used Cannabis","No","Drunk","Never Used Laughing Gas","No","Every Day","(Almost) never","Every day","Every day","Every day","2 or 3 days per week","(Almost) never","(Almost) never","(Almost) all","Some","Some","Strongly agree","Never","I don't know","I don't know","Yes (score 4 or 5)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","Yes","(Almost) never / Sometimes","Yes",3,0,"Taylor Swift","Bella Hadid",NA,"die ene die straat interviews doet in Amerika","misterdelux",NA,NA,NA,NA,0,0,25,0,12.5,0,0,0,12.5,0,0,0,0,0,25,0,0
1701716,"14 years old",1,2,"Vmbo-bk","Smoked","Vaped","Never Used Cannabis","No","Drunk","Never Used Laughing Gas","No","Not Every Day","At least Once a Week","Every day","3 days per week","Every day","2 or 3 days per week","(Almost) never","1 day per week","Some","Some","Some","Disagree","Never","Sometimes","I don't know","No, feels (very) unhappy or neutral (score 1, 2, or 3)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","Yes","(Almost) never / Sometimes","No / Neutral",3,3,NA,NA,NA,"Ik","Ik",NA,NA,NA,NA,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0
1701951,"14 years old",1,2,"Vmbo-gt","Unknown","Never Vaped","Never Used Cannabis","No","Never Drunk","Never Used Laughing Gas","No","Not Every Day","At least Once a Week","2 days per week","4 days per week","Not Every Day","(Almost) never","(Almost) never","Less than 1 day per week","None","None","None","Neither agree nor disagree","Almost never","Almost never","Never","No, feels (very) unhappy or neutral (score 1, 2, or 3)","Moderate/fair trust in their own future (score 6 or 7)","No, finds it difficult / neutral","Yes","(Almost) never / Sometimes","No / Neutral",3,1,NA,NA,NA,"brunascrf","brunascrf2","brunasnailroom",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
